EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,Label
101272,87.989,68.403,60.412,14.749,-999.0,-999.0,-999.0,2.693,14.749,b
101273,-999.0,75.409,94.45,2.076,-999.0,-999.0,-999.0,2.477,2.076,b
101274,73.928,18.906,54.594,24.995,-999.0,-999.0,-999.0,2.698,24.995,b
101275,-999.0,70.573,56.266,1.237,-999.0,-999.0,-999.0,2.049,1.237,b
101276,133.927,6.803,77.179,134.564,-999.0,-999.0,-999.0,1.777,24.034,b
101277,165.258,89.409,124.166,3.919,-999.0,-999.0,-999.0,3.416,3.919,b
101278,99.884,14.189,64.673,29.091,-999.0,-999.0,-999.0,2.851,29.091,b
101279,-999.0,65.336,49.459,1.038,-999.0,-999.0,-999.0,2.101,1.038,b
101280,99.748,0.516,61.406,168.937,-999.0,-999.0,-999.0,1.201,23.516,b
101281,93.621,32.347,58.448,138.46,6.107,1321.636,-7.774,1.431,30.704,s
101282,96.129,19.63,32.878,189.143,4.011,644.648,-1.818,1.061,3.449,b
101283,-999.0,114.045,117.219,4.521,-999.0,-999.0,-999.0,2.587,4.521,b
101284,68.194,31.756,55.088,0.466,-999.0,-999.0,-999.0,2.603,0.466,b
101285,-999.0,64.191,92.766,187.54,-999.0,-999.0,-999.0,2.68,1.577,b
101286,150.576,21.15,94.696,124.436,2.137,304.636,-0.152,3.149,85.844,s
101287,-999.0,59.133,53.717,0.501,-999.0,-999.0,-999.0,2.213,0.501,b
101288,187.971,7.639,122.22,47.502,3.753,327.373,-2.946,3.014,6.51,b
101289,-999.0,64.358,113.87,35.43,-999.0,-999.0,-999.0,2.118,35.43,b
101290,-999.0,74.932,54.586,22.571,-999.0,-999.0,-999.0,1.349,22.571,b
101291,113.866,10.106,83.395,83.887,-999.0,-999.0,-999.0,1.923,3.259,b
101292,86.035,76.032,83.213,45.387,2.494,169.908,-0.248,1.968,32.212,b
101293,92.09,46.857,68.296,76.07,2.346,159.948,-0.783,1.787,7.769,b
101294,-999.0,54.155,82.372,51.181,-999.0,-999.0,-999.0,2.21,22.513,b
101295,-999.0,111.954,79.174,121.291,0.933,87.849,4.226,2.848,42.558,b
101296,720.221,47.627,209.075,130.32,0.584,42.265,0.845,4.396,39.325,b
101297,121.715,68.687,75.568,29.469,-999.0,-999.0,-999.0,3.239,29.469,b
101298,-999.0,107.982,75.996,2.208,-999.0,-999.0,-999.0,2.751,2.208,b
101299,138.539,17.285,97.249,30.938,-999.0,-999.0,-999.0,3.073,30.938,s
101300,145.264,105.338,109.899,0.611,-999.0,-999.0,-999.0,2.769,0.611,b
101301,109.634,29.239,71.651,55.798,-999.0,-999.0,-999.0,2.375,55.798,b
101302,104.423,2.436,60.532,37.397,-999.0,-999.0,-999.0,2.881,0.695,b
101303,-999.0,69.402,59.777,76.57,2.169,111.94,-1.165,1.19,1.844,b
101304,149.189,87.908,103.419,34.982,-999.0,-999.0,-999.0,3.241,34.982,b
101305,67.32,1.574,40.918,56.858,-999.0,-999.0,-999.0,1.949,12.767,b
101306,80.617,46.776,62.496,1.671,-999.0,-999.0,-999.0,2.558,1.671,s
101307,127.253,39.2,82.606,141.19,3.148,873.868,-1.956,1.518,0.97,s
101308,164.126,125.145,83.946,4.785,-999.0,-999.0,-999.0,2.818,4.785,b
101309,75.885,30.011,49.876,97.539,-999.0,-999.0,-999.0,1.395,47.479,b
101310,394.456,99.352,204.058,112.606,1.304,137.446,1.863,3.211,45.188,s
101311,78.804,15.86,51.28,97.682,0.068,40.421,5.057,1.606,3.967,b
101312,140.404,3.94,90.746,101.42,0.065,121.303,0.041,2.127,3.17,s
101313,-999.0,106.766,98.554,68.239,-999.0,-999.0,-999.0,3.115,31.136,b
101314,123.251,8.106,90.973,251.549,-999.0,-999.0,-999.0,0.986,17.95,s
101315,34.623,58.835,27.439,50.933,-999.0,-999.0,-999.0,0.917,12.545,b
101316,-999.0,84.989,37.843,2.635,-999.0,-999.0,-999.0,1.185,2.635,b
101317,117.002,88.361,79.603,1.087,-999.0,-999.0,-999.0,3.138,1.087,b
101318,141.341,45.048,103.921,33.541,-999.0,-999.0,-999.0,2.771,0.47,b
101319,264.916,148.527,130.844,40.152,-999.0,-999.0,-999.0,2.993,4.053,s
101320,-999.0,57.788,79.491,1.167,-999.0,-999.0,-999.0,2.313,1.167,b
101321,-999.0,81.83,66.787,2.136,-999.0,-999.0,-999.0,2.193,2.136,b
101322,154.346,71.893,143.626,22.73,-999.0,-999.0,-999.0,3.576,22.73,b
101323,83.214,26.633,55.145,50.045,-999.0,-999.0,-999.0,2.235,50.045,b
101324,-999.0,94.468,57.0,73.695,-999.0,-999.0,-999.0,1.947,26.046,b
101325,132.716,32.682,95.736,133.146,0.706,185.986,0.497,1.641,3.74,s
101326,133.454,19.627,93.799,60.769,-999.0,-999.0,-999.0,2.695,9.781,b
101327,95.162,50.803,69.009,7.941,-999.0,-999.0,-999.0,2.793,7.941,b
101328,-999.0,89.114,101.282,24.488,-999.0,-999.0,-999.0,2.412,24.488,b
101329,112.645,24.22,83.676,33.854,3.922,329.276,-0.839,2.76,0.521,s
101330,105.013,26.093,47.867,145.108,3.411,479.457,-2.908,1.641,1.744,s
101331,154.687,30.96,111.771,57.692,-999.0,-999.0,-999.0,2.891,12.976,s
101332,159.544,34.421,95.985,101.397,4.258,527.315,-1.117,2.978,30.495,s
101333,93.539,23.926,61.178,30.476,-999.0,-999.0,-999.0,2.787,11.308,s
101334,113.725,3.56,88.429,27.195,-999.0,-999.0,-999.0,3.182,27.195,s
101335,137.399,65.728,113.632,2.552,-999.0,-999.0,-999.0,2.65,2.552,b
101336,103.69,30.695,79.974,3.573,-999.0,-999.0,-999.0,2.957,3.573,b
101337,84.297,23.637,51.807,37.581,-999.0,-999.0,-999.0,2.81,71.491,b
101338,103.934,30.617,75.826,28.872,-999.0,-999.0,-999.0,2.641,3.493,b
101339,106.682,79.564,87.51,59.082,-999.0,-999.0,-999.0,2.363,23.204,b
101340,23.956,33.079,16.771,40.293,0.957,73.535,1.688,0.646,2.45,b
101341,104.608,26.07,46.397,262.934,1.921,283.279,-0.819,0.812,19.754,b
101342,125.573,93.326,82.028,98.469,0.82,116.119,2.813,2.622,47.294,s
101343,98.144,14.749,59.59,44.004,-999.0,-999.0,-999.0,2.718,2.752,s
101344,-999.0,104.418,72.371,4.672,-999.0,-999.0,-999.0,1.871,4.672,b
101345,106.971,74.408,77.893,0.74,-999.0,-999.0,-999.0,3.027,0.74,b
101346,76.148,16.701,50.206,39.42,1.831,85.041,-0.603,2.414,27.656,s
101347,71.402,57.873,56.871,24.616,-999.0,-999.0,-999.0,2.077,24.616,b
101348,91.795,68.368,68.647,6.659,-999.0,-999.0,-999.0,2.816,6.659,b
101349,125.49,96.737,59.059,141.49,-999.0,-999.0,-999.0,1.593,22.794,b
101350,91.354,64.197,84.44,1.695,-999.0,-999.0,-999.0,2.6,1.695,b
101351,127.622,14.787,95.423,111.872,0.052,74.968,7.311,1.99,23.05,s
101352,151.514,89.624,121.582,3.221,-999.0,-999.0,-999.0,2.722,3.221,s
101353,150.854,15.543,87.185,76.596,-999.0,-999.0,-999.0,2.752,1.99,s
101354,68.309,73.881,57.631,2.555,-999.0,-999.0,-999.0,2.275,2.555,b
101355,120.946,84.19,76.75,164.939,0.221,38.166,0.516,1.312,35.379,s
101356,97.768,56.487,73.943,23.968,-999.0,-999.0,-999.0,3.22,23.968,s
101357,92.013,20.937,61.472,91.247,2.579,523.713,-1.586,2.075,171.542,b
101358,133.14,22.055,63.502,65.826,-999.0,-999.0,-999.0,3.032,25.323,s
101359,92.623,3.324,69.557,66.492,-999.0,-999.0,-999.0,1.684,2.318,b
101360,118.626,34.843,92.306,2.33,-999.0,-999.0,-999.0,2.863,2.33,b
101361,-999.0,82.702,11.655,26.118,-999.0,-999.0,-999.0,0.458,76.007,b
101362,99.7,48.207,77.89,3.105,-999.0,-999.0,-999.0,2.895,3.105,b
101363,222.708,45.756,157.078,41.491,1.892,155.607,-0.866,2.935,77.435,b
101364,111.178,46.773,70.552,327.321,2.414,571.45,-0.675,0.67,3.209,s
101365,102.173,29.832,76.351,120.793,-999.0,-999.0,-999.0,1.433,5.732,b
101366,82.184,83.564,77.655,45.388,-999.0,-999.0,-999.0,1.72,1.062,b
101367,128.286,1.918,62.238,103.744,7.71,3090.702,-14.853,2.426,24.018,s
101368,259.304,50.853,168.954,185.773,0.468,112.077,3.552,2.736,4.378,b
101369,102.238,1.49,58.133,64.793,-999.0,-999.0,-999.0,2.276,24.582,b
101370,130.418,101.126,87.615,6.706,-999.0,-999.0,-999.0,3.046,6.706,b
101371,156.304,37.72,114.376,93.832,0.474,23.29,4.369,2.592,72.991,b
101372,106.969,10.822,73.889,32.983,-999.0,-999.0,-999.0,2.541,31.474,b
101373,131.449,79.784,67.534,30.919,-999.0,-999.0,-999.0,2.757,1.046,b
101374,53.728,69.225,50.208,3.221,-999.0,-999.0,-999.0,2.057,3.221,b
101375,-999.0,241.033,39.842,10.606,-999.0,-999.0,-999.0,0.58,10.606,s
101376,105.608,88.254,88.426,10.06,-999.0,-999.0,-999.0,2.534,10.06,b
101377,83.378,38.883,64.456,21.556,-999.0,-999.0,-999.0,2.517,21.556,s
101378,253.019,73.292,189.683,73.814,3.296,357.098,-2.458,3.551,6.111,b
101379,130.745,24.009,73.009,73.111,-999.0,-999.0,-999.0,2.48,21.542,s
101380,90.717,1.184,52.658,268.764,2.039,288.95,-0.962,0.684,13.262,b
101381,128.289,116.733,70.529,40.747,-999.0,-999.0,-999.0,2.639,40.747,b
101382,87.597,17.949,60.821,42.099,-999.0,-999.0,-999.0,2.224,28.517,s
101383,98.16,57.406,62.6,33.22,-999.0,-999.0,-999.0,2.507,3.27,b
101384,125.183,5.741,76.448,126.821,0.277,63.872,7.149,1.775,26.524,s
101385,163.268,37.833,103.764,148.994,6.793,1714.899,-11.518,1.736,36.209,s
101386,99.44,47.114,72.496,20.292,-999.0,-999.0,-999.0,2.94,20.292,s
101387,-999.0,78.238,55.483,12.408,-999.0,-999.0,-999.0,1.914,20.067,b
101388,-999.0,79.474,12.134,2.56,-999.0,-999.0,-999.0,0.417,2.56,b
101389,112.284,87.581,81.583,1.005,-999.0,-999.0,-999.0,2.731,1.005,b
101390,139.431,86.284,77.432,122.795,3.593,620.059,-0.752,2.18,0.82,s
101391,77.602,23.681,57.539,3.392,-999.0,-999.0,-999.0,2.6,3.392,b
101392,63.236,0.737,37.204,73.919,1.242,263.544,3.321,1.589,29.934,b
101393,116.945,35.654,81.764,3.316,1.813,148.333,1.277,2.711,56.29,b
101394,195.295,7.555,117.13,58.863,4.091,381.864,-3.959,2.793,1.818,b
101395,106.622,42.288,79.668,31.324,0.924,76.064,-0.191,2.689,26.938,b
101396,94.629,18.646,65.547,73.191,-999.0,-999.0,-999.0,2.325,73.191,b
101397,132.292,44.703,78.291,82.892,0.617,68.074,2.674,2.81,17.265,s
101398,107.536,7.86,79.92,25.668,-999.0,-999.0,-999.0,2.731,25.668,s
101399,-999.0,81.724,42.049,3.191,-999.0,-999.0,-999.0,1.326,3.191,b
101400,-999.0,78.396,20.598,22.859,-999.0,-999.0,-999.0,0.757,22.859,b
101401,-999.0,74.788,67.074,2.599,-999.0,-999.0,-999.0,2.489,2.599,b
101402,78.19,0.375,54.979,82.295,0.055,40.306,4.197,1.618,16.845,b
101403,151.536,11.128,108.887,2.851,-999.0,-999.0,-999.0,3.052,2.851,s
101404,84.232,92.126,76.209,31.007,-999.0,-999.0,-999.0,1.713,2.75,b
101405,62.934,69.483,51.223,68.468,0.688,99.934,9.217,1.306,35.028,b
101406,128.37,111.143,64.157,46.583,-999.0,-999.0,-999.0,2.802,46.583,s
101407,130.056,37.217,85.498,360.974,5.319,2100.918,-6.975,0.721,1.526,s
101408,103.218,53.157,73.959,1.878,-999.0,-999.0,-999.0,2.863,1.878,b
101409,132.162,45.815,102.259,2.443,-999.0,-999.0,-999.0,3.128,2.443,s
101410,100.676,9.552,74.857,34.423,-999.0,-999.0,-999.0,3.096,1.524,b
101411,-999.0,94.131,189.125,95.667,0.395,43.743,8.178,2.991,98.786,b
101412,108.438,6.932,74.664,5.057,-999.0,-999.0,-999.0,2.941,5.057,s
101413,92.62,11.125,46.399,176.355,0.554,262.368,2.448,1.056,36.386,b
101414,134.33,66.361,98.845,3.109,-999.0,-999.0,-999.0,3.05,3.109,s
101415,116.189,19.232,79.469,80.567,2.091,125.394,0.68,2.092,1.407,s
101416,110.342,13.841,74.07,52.482,-999.0,-999.0,-999.0,2.324,1.895,s
101417,127.338,3.491,69.07,56.209,4.101,468.725,-0.01,3.276,28.116,s
101418,120.998,43.782,90.031,40.449,-999.0,-999.0,-999.0,2.498,11.845,s
101419,93.237,26.077,63.796,39.52,-999.0,-999.0,-999.0,2.587,20.652,b
101420,96.867,11.028,68.584,69.596,-999.0,-999.0,-999.0,1.867,2.975,b
101421,116.606,25.662,78.956,15.579,5.34,859.325,-6.966,3.215,30.594,b
101422,112.138,26.259,70.225,164.828,0.724,91.721,3.017,1.355,5.109,s
101423,117.758,45.698,82.722,33.363,-999.0,-999.0,-999.0,2.668,1.405,b
101424,52.248,55.001,44.128,76.809,5.06,1273.449,-5.427,0.931,134.974,s
101425,127.427,44.82,92.565,20.222,4.069,414.229,-3.549,3.084,0.944,s
101426,158.227,86.776,76.474,62.057,2.339,417.244,0.144,3.215,19.008,b
101427,120.8,81.393,92.019,28.555,-999.0,-999.0,-999.0,2.898,28.555,b
101428,106.997,23.708,80.775,5.789,-999.0,-999.0,-999.0,2.885,5.789,s
101429,99.253,11.693,62.163,89.911,2.383,119.068,2.651,2.12,17.526,b
101430,-999.0,66.045,68.257,16.502,-999.0,-999.0,-999.0,2.284,16.502,b
101431,324.751,60.127,263.657,20.024,-999.0,-999.0,-999.0,4.803,20.024,b
101432,99.611,66.782,66.586,0.449,-999.0,-999.0,-999.0,2.775,0.449,b
101433,108.456,12.059,79.324,78.239,-999.0,-999.0,-999.0,2.127,29.223,s
101434,120.181,1.952,81.052,11.096,-999.0,-999.0,-999.0,3.039,11.096,b
101435,133.931,15.687,93.912,174.135,3.255,394.73,1.637,1.512,21.19,s
101436,106.59,74.007,64.185,32.108,-999.0,-999.0,-999.0,2.947,32.108,b
101437,75.953,69.254,66.276,33.893,-999.0,-999.0,-999.0,1.609,2.292,b
101438,78.335,70.275,57.542,32.26,-999.0,-999.0,-999.0,2.837,32.26,b
101439,119.349,52.91,78.898,2.445,-999.0,-999.0,-999.0,3.051,2.445,s
101440,-999.0,65.695,126.94,76.783,0.944,128.89,9.127,3.064,23.07,b
101441,173.006,87.715,108.642,59.455,-999.0,-999.0,-999.0,2.57,4.656,b
101442,124.962,63.211,62.027,52.061,-999.0,-999.0,-999.0,2.966,2.124,s
101443,100.368,22.997,77.378,61.976,1.177,134.47,-0.266,1.946,4.382,b
101444,188.767,78.728,138.995,7.194,-999.0,-999.0,-999.0,3.701,7.194,b
101445,111.011,82.828,79.383,1.218,-999.0,-999.0,-999.0,2.899,1.218,b
101446,298.292,75.587,172.806,0.132,-999.0,-999.0,-999.0,4.246,0.132,b
101447,-999.0,67.319,63.492,1.574,-999.0,-999.0,-999.0,2.317,1.574,b
101448,194.038,87.973,152.925,24.568,-999.0,-999.0,-999.0,2.829,24.568,b
101449,128.108,37.757,87.165,72.447,-999.0,-999.0,-999.0,2.468,3.649,s
101450,127.908,8.794,66.404,77.863,-999.0,-999.0,-999.0,2.39,4.06,s
101451,-999.0,57.081,34.364,128.486,1.349,162.479,0.409,1.138,0.895,b
101452,103.549,85.327,65.587,2.724,-999.0,-999.0,-999.0,2.599,2.724,b
101453,100.921,61.301,58.97,104.823,0.915,166.125,4.018,1.736,59.122,s
101454,131.876,14.886,104.208,80.866,1.127,64.84,3.08,2.258,26.79,b
101455,160.9,67.708,94.712,7.126,-999.0,-999.0,-999.0,3.247,7.126,b
101456,115.996,57.848,85.117,73.53,0.444,72.443,0.437,2.23,21.34,s
101457,90.737,8.188,65.839,63.749,-999.0,-999.0,-999.0,1.88,27.316,s
101458,53.796,96.366,47.457,12.411,3.775,249.654,2.821,1.352,48.638,b
101459,140.044,31.305,95.683,137.298,1.668,156.972,-0.02,1.728,56.997,s
101460,49.624,12.311,39.715,139.256,-999.0,-999.0,-999.0,0.812,58.505,b
101461,89.858,51.143,68.929,19.997,-999.0,-999.0,-999.0,2.897,19.997,b
101462,-999.0,88.66,91.968,29.687,-999.0,-999.0,-999.0,2.68,29.687,b
101463,226.599,39.495,153.789,47.582,-999.0,-999.0,-999.0,3.704,47.582,b
101464,83.875,47.676,31.549,148.619,4.061,460.245,-2.498,1.152,35.817,b
101465,108.042,21.013,79.778,57.328,-999.0,-999.0,-999.0,2.267,9.319,s
101466,88.934,65.151,69.001,58.579,1.338,175.513,1.856,1.732,8.9,b
101467,79.054,42.311,69.556,25.807,-999.0,-999.0,-999.0,2.464,25.807,b
101468,85.831,45.171,69.494,10.219,-999.0,-999.0,-999.0,2.82,10.219,b
101469,83.665,6.717,57.614,20.921,-999.0,-999.0,-999.0,2.868,25.953,b
101470,79.919,14.012,55.82,78.968,0.661,63.517,-0.102,1.665,27.23,b
101471,-999.0,115.65,88.781,1.245,-999.0,-999.0,-999.0,2.554,1.245,s
101472,114.369,58.651,96.756,30.392,-999.0,-999.0,-999.0,2.595,30.392,b
101473,116.187,65.302,66.419,55.882,0.856,89.225,8.203,2.346,0.893,s
101474,93.331,47.341,71.05,29.373,-999.0,-999.0,-999.0,3.078,29.373,s
101475,-999.0,83.479,31.849,93.478,-999.0,-999.0,-999.0,1.001,16.237,b
101476,39.208,61.348,33.345,25.955,-999.0,-999.0,-999.0,1.257,25.955,b
101477,113.955,47.08,67.227,49.273,-999.0,-999.0,-999.0,2.79,49.273,b
101478,80.869,26.027,48.845,80.96,0.543,101.158,7.425,1.805,20.137,b
101479,131.748,73.338,76.775,0.89,-999.0,-999.0,-999.0,3.089,0.89,b
101480,-999.0,108.337,74.052,33.74,-999.0,-999.0,-999.0,1.711,2.651,b
101481,86.573,18.678,65.674,10.059,-999.0,-999.0,-999.0,2.681,10.059,b
101482,87.826,49.449,69.964,6.694,-999.0,-999.0,-999.0,2.668,6.694,b
101483,105.407,40.398,79.695,62.504,-999.0,-999.0,-999.0,2.37,6.444,b
101484,143.771,43.074,114.093,1.214,-999.0,-999.0,-999.0,3.355,1.214,b
101485,98.316,53.295,77.307,16.314,6.39,801.564,-10.138,2.212,16.903,s
101486,132.362,9.009,78.941,60.835,0.852,51.169,-0.119,2.869,1.286,b
101487,69.754,9.112,39.983,261.963,1.937,371.626,-0.818,0.652,51.124,b
101488,50.723,72.19,40.412,59.788,-999.0,-999.0,-999.0,1.069,32.321,b
101489,72.956,81.335,60.383,52.036,4.639,533.861,-4.863,1.533,8.357,b
101490,111.527,31.037,72.411,89.618,-999.0,-999.0,-999.0,1.958,21.053,s
101491,-999.0,70.511,79.36,2.737,-999.0,-999.0,-999.0,2.268,2.737,b
101492,-999.0,64.839,69.139,28.472,-999.0,-999.0,-999.0,2.121,28.472,b
101493,81.75,10.2,45.678,132.65,5.098,2051.232,-6.044,1.241,61.652,b
101494,109.273,12.727,81.422,152.045,2.679,400.085,-1.642,1.226,54.292,s
101495,87.223,33.845,51.991,104.885,-999.0,-999.0,-999.0,1.653,20.971,b
101496,132.487,29.733,69.964,76.799,1.057,58.487,0.325,2.54,1.598,b
101497,98.374,37.533,73.265,25.061,-999.0,-999.0,-999.0,2.646,25.061,b
101498,33.086,73.93,30.383,9.418,-999.0,-999.0,-999.0,1.113,9.418,b
101499,96.926,79.956,81.956,41.827,-999.0,-999.0,-999.0,2.306,19.322,b
101500,51.708,4.24,33.745,106.465,-999.0,-999.0,-999.0,0.963,1.289,b
101501,-999.0,83.525,70.618,1.279,-999.0,-999.0,-999.0,1.767,1.279,b
101502,98.99,15.868,57.396,116.447,-999.0,-999.0,-999.0,1.543,29.407,b
101503,104.374,25.635,62.546,72.018,-999.0,-999.0,-999.0,2.276,8.241,s
101504,100.013,52.586,74.528,30.621,-999.0,-999.0,-999.0,2.709,30.621,s
101505,81.303,50.089,59.367,80.6,2.13,100.686,-1.098,1.789,6.4,b
101506,160.811,117.346,129.498,46.381,-999.0,-999.0,-999.0,2.285,46.381,b
101507,81.419,47.528,60.266,42.22,-999.0,-999.0,-999.0,2.412,0.744,b
101508,-999.0,71.81,84.284,1.188,-999.0,-999.0,-999.0,2.692,1.188,b
101509,81.633,42.241,56.483,101.11,1.478,152.709,2.816,1.452,12.677,b
101510,107.294,86.919,100.393,54.643,-999.0,-999.0,-999.0,1.93,26.597,b
101511,-999.0,98.98,126.309,30.01,-999.0,-999.0,-999.0,2.367,6.162,b
101512,66.315,61.672,53.692,19.621,-999.0,-999.0,-999.0,1.823,19.621,b
101513,85.068,41.78,49.926,25.324,-999.0,-999.0,-999.0,2.72,25.324,b
101514,213.923,12.85,122.452,73.275,-999.0,-999.0,-999.0,4.111,43.756,b
101515,110.311,8.903,40.077,467.629,0.818,264.378,0.024,0.514,67.441,b
101516,131.757,0.333,97.79,23.343,-999.0,-999.0,-999.0,3.142,23.343,b
101517,29.838,69.151,25.168,29.25,-999.0,-999.0,-999.0,0.836,1.518,b
101518,92.179,9.29,56.702,58.219,1.194,191.413,0.865,2.054,66.138,b
101519,-999.0,84.451,32.459,28.396,-999.0,-999.0,-999.0,1.035,28.396,b
101520,-999.0,77.906,51.237,5.388,-999.0,-999.0,-999.0,1.845,5.388,s
101521,97.152,36.304,71.923,45.002,2.046,187.732,5.052,2.494,1.509,s
101522,82.686,56.696,61.604,39.586,5.564,747.635,-7.283,2.434,12.224,b
101523,50.34,93.712,36.076,60.08,-999.0,-999.0,-999.0,1.173,9.7,b
101524,124.763,13.857,92.349,36.81,-999.0,-999.0,-999.0,2.541,3.189,s
101525,145.892,34.591,80.394,100.153,-999.0,-999.0,-999.0,2.307,61.733,s
101526,21.965,25.741,16.181,46.577,-999.0,-999.0,-999.0,0.593,27.231,b
101527,-999.0,88.747,100.379,25.412,0.503,22.312,0.607,2.047,39.669,b
101528,94.246,3.155,68.264,38.018,3.425,421.662,0.295,2.567,4.086,s
101529,122.902,2.928,61.595,119.104,5.38,868.068,-7.052,2.161,16.163,s
101530,124.246,33.925,88.788,174.8,4.795,796.759,-4.123,1.281,31.073,s
101531,-999.0,94.542,123.469,47.703,2.871,205.13,4.525,2.934,24.777,b
101532,96.441,28.692,53.366,183.684,-999.0,-999.0,-999.0,1.074,40.809,b
101533,156.841,98.491,128.391,135.72,-999.0,-999.0,-999.0,1.694,3.639,b
101534,84.972,34.651,64.042,19.66,-999.0,-999.0,-999.0,3.208,19.66,s
101535,79.647,4.285,54.411,102.428,4.619,384.228,-5.139,1.502,46.055,b
101536,97.499,16.121,47.679,109.554,1.18,194.58,0.751,1.911,21.118,b
101537,126.594,26.611,68.369,163.003,2.044,602.532,-0.873,1.565,1.179,s
101538,107.725,26.417,72.575,26.087,-999.0,-999.0,-999.0,2.914,26.087,b
101539,120.861,99.097,53.389,81.836,-999.0,-999.0,-999.0,3.038,30.777,s
101540,110.053,9.041,79.479,21.253,-999.0,-999.0,-999.0,3.168,21.253,b
101541,-999.0,81.868,71.06,0.416,-999.0,-999.0,-999.0,2.521,0.416,b
101542,-999.0,74.61,107.31,102.022,2.453,244.218,3.539,2.576,1.635,b
101543,64.935,56.317,58.568,0.421,-999.0,-999.0,-999.0,2.49,0.421,b
101544,97.133,49.367,65.365,5.248,-999.0,-999.0,-999.0,3.013,5.248,b
101545,133.44,80.667,104.183,35.15,1.716,378.07,-0.204,2.782,4.468,b
101546,184.459,94.672,119.696,26.584,-999.0,-999.0,-999.0,3.142,26.584,b
101547,100.886,33.78,82.176,0.68,-999.0,-999.0,-999.0,3.003,0.68,b
101548,89.145,16.597,65.994,52.745,0.776,39.337,2.73,2.033,23.909,b
101549,-999.0,78.779,17.079,12.441,-999.0,-999.0,-999.0,0.674,12.441,b
101550,-999.0,102.014,107.649,2.464,-999.0,-999.0,-999.0,2.3,2.464,b
101551,82.13,6.728,63.417,182.132,0.876,419.072,-0.152,1.07,3.439,b
101552,114.532,16.471,63.173,98.873,3.929,437.213,-0.584,2.4,36.072,s
101553,107.539,3.923,56.358,87.808,5.632,607.904,-7.846,2.326,24.864,s
101554,-999.0,134.549,104.271,21.418,-999.0,-999.0,-999.0,2.751,21.418,b
101555,161.355,38.377,127.225,79.109,0.653,77.766,0.475,2.141,25.967,s
101556,104.431,51.779,74.161,45.745,5.272,599.059,-6.231,2.566,14.924,s
101557,69.665,49.957,50.876,9.39,-999.0,-999.0,-999.0,3.099,20.997,b
101558,-999.0,141.053,224.775,147.872,3.554,1494.48,-3.127,3.81,78.08,b
101559,96.664,10.365,66.215,62.719,0.548,161.417,-0.057,1.935,0.681,b
101560,-999.0,79.69,45.244,3.063,-999.0,-999.0,-999.0,1.483,3.063,b
101561,58.354,95.796,51.864,59.963,-999.0,-999.0,-999.0,1.291,4.199,b
101562,113.116,22.26,64.151,108.676,1.0,64.706,-0.218,1.702,2.88,s
101563,136.801,14.361,84.294,33.191,4.784,594.441,-5.51,2.431,21.687,s
101564,115.447,0.302,61.48,70.839,4.873,505.244,-5.774,2.26,10.735,b
101565,67.705,63.248,61.948,3.413,-999.0,-999.0,-999.0,2.209,3.413,b
101566,80.889,27.781,61.554,43.69,-999.0,-999.0,-999.0,1.767,5.692,b
101567,114.438,31.822,74.068,58.381,1.733,494.764,-0.746,2.469,79.316,b
101568,98.596,27.146,66.995,38.29,3.478,367.458,-2.834,2.551,25.159,s
101569,62.682,15.344,29.815,237.879,1.175,608.823,1.505,0.707,28.312,b
101570,111.379,39.965,86.614,3.321,-999.0,-999.0,-999.0,3.092,3.321,b
101571,127.387,64.006,101.92,17.684,-999.0,-999.0,-999.0,2.365,17.684,b
101572,-999.0,58.63,48.042,0.329,-999.0,-999.0,-999.0,1.834,0.329,b
101573,62.866,37.392,43.121,71.3,-999.0,-999.0,-999.0,1.467,24.746,b
101574,119.157,99.49,81.216,3.414,-999.0,-999.0,-999.0,2.901,3.414,s
101575,111.354,37.942,72.84,21.408,-999.0,-999.0,-999.0,3.135,21.408,b
101576,104.31,89.77,72.762,18.083,-999.0,-999.0,-999.0,3.156,18.083,b
101577,92.653,53.932,70.255,16.982,1.338,133.326,-0.364,2.544,1.88,b
101578,147.771,16.888,106.713,47.109,-999.0,-999.0,-999.0,2.522,7.974,s
101579,146.0,61.09,120.17,7.292,-999.0,-999.0,-999.0,2.837,7.292,b
101580,124.122,92.37,87.26,27.437,-999.0,-999.0,-999.0,2.658,27.437,b
101581,139.372,32.479,93.758,128.826,4.497,520.148,-0.095,1.793,19.978,s
101582,100.106,17.384,71.534,100.953,0.937,193.393,2.469,1.493,85.219,b
101583,128.853,18.89,87.72,61.879,-999.0,-999.0,-999.0,2.325,19.406,s
101584,159.203,76.316,135.556,19.965,-999.0,-999.0,-999.0,3.627,19.965,b
101585,112.526,7.697,68.203,86.175,3.226,210.878,-2.095,2.306,25.022,b
101586,-999.0,67.362,62.688,1.182,-999.0,-999.0,-999.0,2.499,1.182,b
101587,132.928,57.998,84.683,64.984,-999.0,-999.0,-999.0,2.314,25.623,s
101588,127.726,27.637,88.216,41.56,-999.0,-999.0,-999.0,2.966,2.268,s
101589,21.914,45.442,18.367,44.73,-999.0,-999.0,-999.0,0.621,44.73,b
101590,129.167,87.123,72.712,2.803,-999.0,-999.0,-999.0,3.005,2.803,b
101591,78.332,3.836,59.121,26.452,-999.0,-999.0,-999.0,2.549,26.452,s
