isbuyer	buy_freq	visit_freq	buy_interval	sv_interval	expected_time_buy	expected_time_visit	last_buy	last_visit	multiple_buy	multiple_visit	uniq_urls	num_checkins	y_buy
	0	NaN	2	0	57.625	0	-37.45882	66	66	0	1	188	3940	0
	0	NaN	1	0	0	0	0	133	133	0	0	99	247	0
	0	NaN	1	0	0	0	0	154	154	0	0	94	466	0
	0	NaN	1	0	0	0	0	78	78	0	0	171	604	0
	0	NaN	1	0	0	0	0	53	53	0	0	26	178	0
	0	NaN	1	0	0	0	0	90	90	0	0	30	91	0
	0	NaN	1	0	0	0	0	51	51	0	0	37	154	0
	0	NaN	1	0	0	0	0	17	17	0	0	11	18	0
	0	NaN	2	0	102.875	0	-14.59133	66	66	0	1	173	388	0
	0	NaN	2	0	32.41667	0	-125.6891	141	141	0	1	171	2534	0
	0	NaN	1	0	0	0	0	5	5	0	0	23	419	0
	0	NaN	1	0	0	0	0	20	20	0	0	112	328	0
	0	NaN	4	0	22.66667	0	-12.01277	29	29	0	1	116	2315	0
	0	NaN	1	0	0	0	0	22	22	0	0	37	265	0
	0	NaN	1	0	0	0	0	51	51	0	0	14	107	0
	0	NaN	1	0	0	0	0	85	85	0	0	25	111	0
	0	NaN	1	0	0	0	0	37	37	0	0	6	40	0
	0	NaN	1	0	0	0	0	48	48	0	0	177	1979	0
	0	NaN	1	0	0	0	0	99	99	0	0	37	1222	0
	0	NaN	17	0	8.994792	0	-31.59448	40	40	0	1	65	405	0
	0	NaN	1	0	0	0	0	108	108	0	0	173	676	0
	0	NaN	1	0	0	0	0	15	15	0	0	12	78	0
	0	NaN	1	0	0	0	0	49	49	0	0	45	99	0
	0	NaN	1	0	0	0	0	10	10	0	0	168	1768	0
	1	1	2	0	16.04167	0	-82.0244	90	90	0	1	107	279	0
	0	NaN	1	0	0	0	0	119	119	0	0	32	63	0
	0	NaN	1	0	0	0	0	52	52	0	0	63	490	0
	1	1	5	0	14.85417	0	-73.45097	85	85	0	1	158	1041	0
	0	NaN	1	0	0	0	0	1	1	0	0	2	43	0
	0	NaN	1	0	0	0	0	121	121	0	0	84	588	0
	0	NaN	1	0	0	0	0	29	29	0	0	57	181	0
	0	NaN	1	0	0	0	0	119	119	0	0	68	332	0
	1	1	16	0	1.166667	0	.3123375	0	0	0	1	36	199	0
	0	NaN	1	0	0	0	0	111	111	0	0	30	272	0
	0	NaN	1	0	0	0	0	145	145	0	0	133	451	0
	0	NaN	2	0	56.625	0	27.93862	0	0	0	1	28	94	0
	0	NaN	1	0	0	0	0	69	69	0	0	157	1005	0
	0	NaN	1	0	0	0	0	2	2	0	0	174	907	0
	0	NaN	1	0	0	0	0	23	23	0	0	19	512	0
	0	NaN	1	0	0	0	0	75	75	0	0	16	49	0
	0	NaN	6	0	17	0	-39.80942	53	53	0	1	114	2108	0
	0	NaN	1	0	0	0	0	111	111	0	0	128	334	0
	0	NaN	1	0	0	0	0	33	33	0	0	30	565	0
	0	NaN	1	0	0	0	0	3	3	0	0	164	441	0
	0	NaN	1	0	0	0	0	90	90	0	0	39	168	0
	0	NaN	2	0	14.41667	0	-7.824791	15	15	0	1	159	1513	0
	0	NaN	2	0	4.875	0	-16.2913	18	18	0	1	181	2141	0
	0	NaN	1	0	0	0	0	51	51	0	0	28	138	0
	0	NaN	1	0	0	0	0	0	0	0	0	3	365	0
	0	NaN	1	0	0	0	0	148	148	0	0	42	131	0
	0	NaN	1	0	0	0	0	13	13	0	0	39	429	0
	0	NaN	2	0	13.875	0	-66.20812	73	73	0	1	176	3005	0
	0	NaN	1	0	0	0	0	7	7	0	0	60	434	0
	0	NaN	1	0	0	0	0	47	47	0	0	130	191	0
	0	NaN	1	0	0	0	0	29	29	0	0	176	697	0
	0	NaN	1	0	0	0	0	33	33	0	0	71	66	0
	0	NaN	1	0	0	0	0	60	60	0	0	101	485	0
	0	NaN	2	0	4.083333	0	-48.8206	50	50	0	1	48	156	0
	0	NaN	1	0	0	0	0	178	178	0	0	174	2429	0
	0	NaN	1	0	0	0	0	23	23	0	0	10	326	0
	1	1	2	0	.0416667	0	-108.9502	108	108	0	1	26	137	0
	0	NaN	1	0	0	0	0	19	19	0	0	22	37	0
	0	NaN	1	0	0	0	0	21	21	0	0	10	69	0
	0	NaN	2	0	93.25	0	-7.962987	54	54	0	1	174	644	0
	0	NaN	1	0	0	0	0	165	165	0	0	31	107	0
	0	NaN	1	0	0	0	0	48	48	0	0	51	141	0
	0	NaN	3	0	.1666667	0	-7.019977	7	7	0	1	22	59	0
	0	NaN	1	0	0	0	0	56	56	0	0	35	112	0
	0	NaN	1	0	0	0	0	58	58	0	0	164	501	0
	0	NaN	2	0	.5	0	.1283083	0	0	0	1	25	226	0
	0	NaN	1	0	0	0	0	24	24	0	0	56	153	0
	0	NaN	1	0	0	0	0	3	3	0	0	27	32	0
	0	NaN	1	0	0	0	0	52	52	0	0	131	788	0
	0	NaN	1	0	0	0	0	53	53	0	0	68	357	0
	1	2	75	6.041667	1.890203	-39.07585	.6849875	1	1	1	1	65	405	0
	0	NaN	1	0	0	0	0	14	14	0	0	6	11	0
	1	1	3	0	25.39583	0	-39.38323	56	56	0	1	109	418	0
	0	NaN	1	0	0	0	0	51	51	0	0	87	232	0
	0	NaN	1	0	0	0	0	10	10	0	0	59	56	0
	0	NaN	4	0	33.26389	0	-.8049875	25	25	0	1	175	302	0
	0	NaN	1	0	0	0	0	13	13	0	0	175	3501	0
	0	NaN	1	0	0	0	0	41	41	0	0	73	270	0
	0	NaN	2	0	21.91667	0	-73.27048	84	84	0	1	14	63	0
	0	NaN	4	0	20.68056	0	3.543542	11	11	0	1	36	79	0
	0	NaN	1	0	0	0	0	54	54	0	0	180	396	0
	0	NaN	1	0	0	0	0	132	132	0	0	84	366	0
	0	NaN	1	0	0	0	0	12	12	0	0	23	81	0
	0	NaN	1	0	0	0	0	30	30	0	0	90	160	0
	0	NaN	1	0	0	0	0	47	47	0	0	165	604	0
	0	NaN	1	0	0	0	0	54	54	0	0	155	502	0
	0	NaN	1	0	0	0	0	102	102	0	0	39	68	0
	1	1	1	0	0	0	0	67	67	0	0	167	849	0
	0	NaN	3	0	51.60417	0	5.593519	28	28	0	1	39	45	0
	0	NaN	1	0	0	0	0	12	12	0	0	27	108	0
	0	NaN	1	0	0	0	0	29	29	0	0	4	11	0
	1	1	1	0	0	0	0	60	60	0	0	16	30	0
	0	NaN	1	0	0	0	0	9	9	0	0	100	581	0
	0	NaN	1	0	0	0	0	29	29	0	0	-1	427	0
	0	NaN	1	0	0	0	0	43	43	0	0	170	4701	0
	0	NaN	2	0	2.333333	0	-10.34965	11	11	0	1	8	74	0
	0	NaN	1	0	0	0	0	5	5	0	0	169	1898	0
	0	NaN	1	0	0	0	0	103	103	0	0	61	129	0
	0	NaN	1	0	0	0	0	28	28	0	0	148	621	0
	0	NaN	1	0	0	0	0	72	72	0	0	48	113	0
	0	NaN	8	0	15.57143	0	-22.56033	36	36	0	1	24	1286	0
	0	NaN	2	0	2.041667	0	-29.03513	30	30	0	1	165	339	0
	0	NaN	1	0	0	0	0	63	63	0	0	167	1924	0
	0	NaN	1	0	0	0	0	5	5	0	0	60	206	0
	0	NaN	1	0	0	0	0	73	73	0	0	102	252	0
	0	NaN	3	0	1.5625	0	-61.2212	62	62	0	1	193	337	0
	0	NaN	1	0	0	0	0	162	162	0	0	173	3708	0
	0	NaN	1	0	0	0	0	89	89	0	0	154	459	0
	0	NaN	1	0	0	0	0	46	46	0	0	46	86	0
	0	NaN	1	0	0	0	0	1	1	0	0	57	215	0
	0	NaN	3	0	.125	0	-19.02201	19	19	0	1	67	233	0
	0	NaN	2	0	.0416667	0	-30.51567	30	30	0	1	174	231	0
	0	NaN	2	0	33.41667	0	-58.63455	75	75	0	1	88	105	0
	0	NaN	2	0	59.83333	0	-8.077071	37	37	0	1	123	403	0
	0	NaN	2	0	.0416667	0	-127.0705	127	127	0	1	28	115	0
	0	NaN	1	0	0	0	0	168	168	0	0	92	603	0
	0	NaN	1	0	0	0	0	38	38	0	0	182	319	0
	0	NaN	1	0	0	0	0	21	21	0	0	3	24	0
	0	NaN	1	0	0	0	0	172	172	0	0	182	1125	0
	0	NaN	1	0	0	0	0	96	96	0	0	117	493	0
	1	1	2	0	.0416667	0	-55.02851	55	55	0	1	0	151	0
	0	NaN	1	0	0	0	0	177	177	0	0	43	380	0
	0	NaN	1	0	0	0	0	14	14	0	0	166	1473	0
	0	NaN	1	0	0	0	0	122	122	0	0	19	129	0
	0	NaN	1	0	0	0	0	22	22	0	0	43	288	0
	0	NaN	1	0	0	0	0	27	27	0	0	26	68	0
	0	NaN	1	0	0	0	0	75	75	0	0	33	90	0
	0	NaN	1	0	0	0	0	43	43	0	0	12	122	0
	0	NaN	1	0	0	0	0	18	18	0	0	74	113	0
	0	NaN	4	0	5.222222	0	-15.9904	19	19	0	1	91	796	0
	0	NaN	2	0	4	0	1.882421	0	0	0	1	17	54	0
	0	NaN	1	0	0	0	0	145	145	0	0	123	1660	0
	0	NaN	1	0	0	0	0	52	52	0	0	104	266	0
	0	NaN	1	0	0	0	0	14	14	0	0	45	58	0
	1	1	0	0	0	0	0	0	0	0	0	39	95	0
	0	NaN	1	0	0	0	0	12	12	0	0	84	352	0
	0	NaN	1	0	0	0	0	46	46	0	0	50	195	0
	0	NaN	5	0	4.03125	0	-32.4618	35	35	0	1	57	752	0
	0	NaN	1	0	0	0	0	141	141	0	0	183	469	0
	0	NaN	3	0	47.97917	0	-17.14181	49	49	0	1	160	1161	0
	0	NaN	1	0	0	0	0	0	0	0	0	1	68	0
	0	NaN	3	0	26.95833	0	-66.08843	84	84	0	1	171	1149	0
	0	NaN	1	0	0	0	0	125	125	0	0	128	1472	0
	0	NaN	1	0	0	0	0	114	114	0	0	121	801	0
	0	NaN	1	0	0	0	0	169	169	0	0	174	475	0
	0	NaN	1	0	0	0	0	128	128	0	0	5	1470	0
	0	NaN	2	0	4.166667	0	-100.4819	102	102	0	1	50	162	1
	0	NaN	1	0	0	0	0	147	147	0	0	168	2189	0
	0	NaN	1	0	0	0	0	51	51	0	0	95	587	0
	0	NaN	1	0	0	0	0	27	27	0	0	173	1184	0
	0	NaN	1	0	0	0	0	78	78	0	0	128	420	0
	0	NaN	1	0	0	0	0	86	86	0	0	95	1562	0
	0	NaN	1	0	0	0	0	86	86	0	0	74	367	0
	0	NaN	2	0	46.875	0	15.9654	7	7	0	1	165	7932	0
	0	NaN	1	0	0	0	0	120	120	0	0	82	274	0
	0	NaN	1	0	0	0	0	103	103	0	0	147	276	0
	0	NaN	1	0	0	0	0	21	21	0	0	12	15	0
	0	NaN	1	0	0	0	0	106	106	0	0	154	807	0
	0	NaN	3	0	8.4375	0	.06795	5	5	0	1	20	67	0
	0	NaN	4	0	6.319445	0	-97.20178	101	101	0	1	148	2053	0
	0	NaN	1	0	0	0	0	147	147	0	0	38	351	0
	0	NaN	1	0	0	0	0	23	23	0	0	130	222	0
	0	NaN	2	0	.0416667	0	-67.99465	68	68	0	1	17	306	0
	0	NaN	1	0	0	0	0	55	55	0	0	56	308	0
	0	NaN	1	0	0	0	0	43	43	0	0	12	579	0
	0	NaN	1	0	0	0	0	46	46	0	0	23	223	0
	0	NaN	1	0	0	0	0	18	18	0	0	6	178	0
	0	NaN	1	0	0	0	0	8	8	0	0	177	477	0
	0	NaN	2	0	11.04167	0	-127.8336	133	133	0	1	71	585	0
	0	NaN	1	0	0	0	0	93	93	0	0	5	474	0
	0	NaN	7	0	9.423611	0	-53.09203	61	61	0	1	89	566	0
	0	NaN	1	0	0	0	0	96	96	0	0	110	274	0
	0	NaN	1	0	0	0	0	56	56	0	0	16	4	0
	0	NaN	1	0	0	0	0	34	34	0	0	79	116	0
	0	NaN	1	0	0	0	0	44	44	0	0	14	65	0
	0	NaN	1	0	0	0	0	138	138	0	0	167	1399	0
	0	NaN	1	0	0	0	0	46	46	0	0	17	45	0
	0	NaN	1	0	0	0	0	7	7	0	0	166	482	0
	0	NaN	1	0	0	0	0	70	70	0	0	185	603	0
	0	NaN	1	0	0	0	0	170	170	0	0	173	1557	0
	0	NaN	1	0	0	0	0	117	117	0	0	48	104	0
	0	NaN	8	0	24.92857	0	20.25669	1	1	0	1	39	401	0
	0	NaN	1	0	0	0	0	56	56	0	0	18	77	0
	0	NaN	1	0	0	0	0	23	23	0	0	22	364	0
	0	NaN	1	0	0	0	0	39	39	0	0	178	2214	0
	0	NaN	1	0	0	0	0	62	62	0	0	171	456	0
	0	NaN	1	0	0	0	0	2	2	0	0	169	459	0
	0	NaN	1	0	0	0	0	52	52	0	0	30	127	0
	0	NaN	1	0	0	0	0	71	71	0	0	70	102	0
	0	NaN	2	0	.0416667	0	-62.80601	62	62	0	1	134	979	0
	0	NaN	1	0	0	0	0	29	29	0	0	169	1505	0
	0	NaN	1	0	0	0	0	19	19	0	0	38	70	0
	0	NaN	1	0	0	0	0	27	27	0	0	178	1432	0
	1	1	3	0	36.10417	0	-41.84963	65	65	0	1	96	217	0
	0	NaN	1	0	0	0	0	0	0	0	0	112	696	0
	0	NaN	1	0	0	0	0	5	5	0	0	56	215	0
	0	NaN	1	0	0	0	0	21	21	0	0	51	109	0
	0	NaN	1	0	0	0	0	178	178	0	0	39	70	0
	0	NaN	6	0	21.70833	0	-37.30053	55	55	0	1	75	413	0
	0	NaN	1	0	0	0	0	5	5	0	0	34	141	0
	0	NaN	1	0	0	0	0	85	85	0	0	117	397	0
	0	NaN	1	0	0	0	0	2	2	0	0	3	32	0
	0	NaN	2	0	.0416667	0	-32.02827	32	32	0	1	37	56	0
	0	NaN	1	0	0	0	0	108	108	0	0	155	1287	0
	0	NaN	2	0	31.66667	0	8.678555	7	7	0	1	5	71	0
	0	NaN	1	0	0	0	0	78	78	0	0	40	146	0
	0	NaN	1	0	0	0	0	14	14	0	0	46	156	0
	0	NaN	2	0	71.75	0	-56.66	92	92	0	1	90	762	0
	0	NaN	1	0	0	0	0	36	36	0	0	10	47	0
	0	NaN	1	0	0	0	0	120	120	0	0	164	241	0
	0	NaN	1	0	0	0	0	111	111	0	0	170	593	0
	0	NaN	1	0	0	0	0	126	126	0	0	70	350	0
	0	NaN	3	0	17.02083	0	-133.6204	144	144	0	1	133	412	0
	0	NaN	1	0	0	0	0	2	2	0	0	12	101	0
	0	NaN	1	0	0	0	0	48	48	0	0	78	197	0
	0	NaN	1	0	0	0	0	14	14	0	0	26	247	0
	0	NaN	1	0	0	0	0	52	52	0	0	154	219	0
	0	NaN	1	0	0	0	0	176	176	0	0	92	196	0
	0	NaN	4	0	21.68056	0	8.132304	8	8	0	1	33	94	0
	0	NaN	6	0	3.816667	0	3.139481	0	0	0	1	38	205	0
	0	NaN	1	0	0	0	0	56	56	0	0	15	65	0
	0	NaN	1	0	0	0	0	13	13	0	0	38	235	0
	0	NaN	2	0	.0416667	0	-179.9119	179	179	0	1	167	1277	0
	0	NaN	1	0	0	0	0	123	123	0	0	169	1353	0
	0	NaN	1	0	0	0	0	53	53	0	0	179	1380	0
	0	NaN	1	0	0	0	0	86	86	0	0	26	104	0
	0	NaN	1	0	0	0	0	0	0	0	0	13	33	0
	0	NaN	1	0	0	0	0	14	14	0	0	36	91	0
	0	NaN	1	0	0	0	0	133	133	0	0	46	375	0
	0	NaN	1	0	0	0	0	18	18	0	0	13	39	0
	0	NaN	1	0	0	0	0	26	26	0	0	7	41	0
	0	NaN	1	0	0	0	0	4	4	0	0	69	212	0
	0	NaN	1	0	0	0	0	155	155	0	0	165	1543	0
	0	NaN	1	0	0	0	0	181	181	0	0	163	2528	0
	0	NaN	1	0	0	0	0	82	82	0	0	177	2011	0
	0	NaN	3	0	6	0	.5892125	3	3	0	1	57	143	0
	0	NaN	1	0	0	0	0	17	17	0	0	9	44	0
	0	NaN	1	0	0	0	0	126	126	0	0	168	7130	0
	0	NaN	2	0	1.166667	0	.1382167	0	0	0	1	2	411	0
	0	NaN	1	0	0	0	0	106	106	0	0	165	809	0
	0	NaN	1	0	0	0	0	54	54	0	0	33	186	0
	0	NaN	1	0	0	0	0	174	174	0	0	60	174	0
	0	NaN	1	0	0	0	0	29	29	0	0	163	423	0
	1	2	7	85.95834	14.31944	35.89097	5.143947	7	7	1	1	63	358	0
	0	NaN	1	0	0	0	0	120	120	0	0	79	1033	0
	0	NaN	1	0	0	0	0	3	3	0	0	29	35	0
	0	NaN	1	0	0	0	0	69	69	0	0	93	169	0
	0	NaN	1	0	0	0	0	2	2	0	0	173	883	0
	0	NaN	1	0	0	0	0	20	20	0	0	24	122	0
	0	NaN	1	0	0	0	0	26	26	0	0	11	66	0
	1	1	1	0	0	0	0	81	81	0	0	185	1195	0
	0	NaN	1	0	0	0	0	15	15	0	0	172	1470	0
	0	NaN	1	0	0	0	0	17	17	0	0	26	61	0
	0	NaN	2	0	39.79167	0	-103.0282	122	122	0	1	78	426	0
	0	NaN	1	0	0	0	0	50	50	0	0	29	72	0
	0	NaN	1	0	0	0	0	39	39	0	0	52	146	0
	0	NaN	1	0	0	0	0	79	79	0	0	128	331	0
	0	NaN	1	0	0	0	0	16	16	0	0	177	1593	0
	0	NaN	1	0	0	0	0	8	8	0	0	6	31	0
	0	NaN	1	0	0	0	0	4	4	0	0	12	20	0
	0	NaN	2	0	3.041667	0	-132.4306	133	133	0	1	41	367	0
	0	NaN	3	0	18.3125	0	-45.28191	57	57	0	1	173	1157	0
	0	NaN	1	0	0	0	0	157	157	0	0	168	2202	0
	0	NaN	1	0	0	0	0	123	123	0	0	94	514	0
	0	NaN	1	0	0	0	0	53	53	0	0	28	85	0
	0	NaN	2	0	25.375	0	-136.2255	148	148	0	1	67	426	0
	0	NaN	2	0	1	0	-1.159675	1	1	0	1	38	137	0
	0	NaN	1	0	0	0	0	148	148	0	0	172	578	0
	0	NaN	1	0	0	0	0	142	142	0	0	153	1704	0
	0	NaN	1	0	0	0	0	26	26	0	0	50	236	0
	0	NaN	1	0	0	0	0	137	137	0	0	173	548	0
	0	NaN	1	0	0	0	0	124	124	0	0	51	109	0
	0	NaN	1	0	0	0	0	24	24	0	0	163	7392	0
	0	NaN	4	0	59.30556	0	38.2468	6	6	0	1	97	470	0
	0	NaN	1	0	0	0	0	36	36	0	0	45	79	0
	1	1	0	0	0	0	0	0	0	0	0	72	424	0
	0	NaN	1	0	0	0	0	45	45	0	0	36	155	0
	0	NaN	3	0	1.979167	0	-16.78765	18	18	0	1	36	247	0
	0	NaN	1	0	0	0	0	52	52	0	0	124	1049	0
	0	NaN	5	0	6.302083	0	2.062754	2	2	0	1	70	604	0
	0	NaN	1	0	0	0	0	7	7	0	0	141	471	0
	0	NaN	2	0	60.16667	0	-13.85912	43	43	0	1	166	370	0
	0	NaN	2	0	92.16666	0	23.41671	22	22	0	1	138	588	0
	0	NaN	1	0	0	0	0	14	14	0	0	20	30	0
	0	NaN	1	0	0	0	0	6	6	0	0	-1	565	0
	0	NaN	1	0	0	0	0	68	68	0	0	28	57	0
	0	NaN	2	0	.0416667	0	-27.99159	28	28	0	1	14	123	0
	0	NaN	3	0	27.625	0	-65.80527	84	84	0	1	178	1187	0
	0	NaN	1	0	0	0	0	80	80	0	0	144	608	0
	0	NaN	1	0	0	0	0	187	187	0	0	71	480	0
	0	NaN	2	0	.5833333	0	-31.93133	32	32	0	1	35	203	0
	0	NaN	1	0	0	0	0	152	152	0	0	134	2590	0
	0	NaN	1	0	0	0	0	15	15	0	0	50	211	0
	0	NaN	2	0	33	0	-68.56698	85	85	0	1	25	79	0
	0	NaN	1	0	0	0	0	77	77	0	0	147	701	0
	0	NaN	2	0	.0416667	0	-146.9542	146	146	0	1	14	152	0
	0	NaN	1	0	0	0	0	47	47	0	0	40	111	0
	0	NaN	1	0	0	0	0	108	108	0	0	173	1223	0
	0	NaN	1	0	0	0	0	39	39	0	0	7	29	0
	0	NaN	1	0	0	0	0	104	104	0	0	158	921	0
	0	NaN	3	0	4.4375	0	-13.26456	16	16	0	1	163	153	0
	1	1	17	0	5.934896	0	2.593064	2	2	0	1	96	227	0
	0	NaN	3	0	5.5	0	-34.2228	37	37	0	1	179	560	0
	0	NaN	1	0	0	0	0	95	95	0	0	43	208	0
	0	NaN	1	0	0	0	0	62	62	0	0	28	97	0
	0	NaN	1	0	0	0	0	26	26	0	0	112	236	0
	0	NaN	1	0	0	0	0	110	110	0	0	98	165	0
	0	NaN	1	0	0	0	0	3	3	0	0	39	245	0
	0	NaN	1	0	0	0	0	45	45	0	0	107	727	0
	0	NaN	1	0	0	0	0	78	78	0	0	139	184	0
	0	NaN	1	0	0	0	0	29	29	0	0	165	2331	0
	0	NaN	3	0	50.5625	0	-41.00135	74	74	0	1	149	3362	0
	0	NaN	1	0	0	0	0	2	2	0	0	7	20	0
	0	NaN	1	0	0	0	0	63	63	0	0	127	499	0
	0	NaN	2	0	4.166667	0	2.033933	0	0	0	1	-1	10	0
	0	NaN	2	0	9.291667	0	-18.18399	22	22	0	1	6	56	0
	0	NaN	1	0	0	0	0	117	117	0	0	56	132	0
	0	NaN	2	0	14.20833	0	-24.93457	32	32	0	1	117	137	0
	0	NaN	1	0	0	0	0	44	44	0	0	179	755	0
	0	NaN	2	0	67.95834	0	17.99174	15	15	0	1	175	1247	0
	0	NaN	1	0	0	0	0	33	33	0	0	9	40	0
	0	NaN	9	0	19.92708	0	15.1245	2	2	0	1	174	2060	0
	0	NaN	1	0	0	0	0	50	50	0	0	193	535	0
	0	NaN	1	0	0	0	0	8	8	0	0	17	89	0
	0	NaN	1	0	0	0	0	160	160	0	0	166	7293	0
	0	NaN	1	0	0	0	0	134	134	0	0	149	2360	0
	0	NaN	1	0	0	0	0	0	0	0	0	63	305	0
	0	NaN	1	0	0	0	0	108	108	0	0	51	198	0
	0	NaN	2	0	89.04166	0	21.32158	23	23	0	1	65	341	0
	0	NaN	3	0	9.583333	0	-16.65196	23	23	0	1	22	114	0
	0	NaN	1	0	0	0	0	146	146	0	0	101	668	0
	0	NaN	2	0	113.875	0	-1.209283	58	58	0	1	165	1867	0
	0	NaN	1	0	0	0	0	76	76	0	0	59	202	0
	0	NaN	1	0	0	0	0	109	109	0	0	163	783	0
	0	NaN	1	0	0	0	0	76	76	0	0	144	1835	0
	0	NaN	1	0	0	0	0	102	102	0	0	172	2296	0
	0	NaN	2	0	96.20834	0	39.05659	9	9	0	1	97	183	0
	0	NaN	1	0	0	0	0	14	14	0	0	35	73	0
	0	NaN	1	0	0	0	0	93	93	0	0	165	2993	0
	0	NaN	1	0	0	0	0	83	83	0	0	6	30	0
	0	NaN	1	0	0	0	0	17	17	0	0	1	30	0
	0	NaN	3	0	64.89584	0	41.15279	2	2	0	1	155	1809	0
	0	NaN	1	0	0	0	0	173	173	0	0	172	6139	0
	0	NaN	3	0	40.47917	0	-32.56286	59	59	0	1	135	1076	0
	0	NaN	4	0	.625	0	-67.86911	68	68	0	1	111	428	0
	0	NaN	1	0	0	0	0	145	145	0	0	172	4662	0
	0	NaN	1	0	0	0	0	164	164	0	0	65	2085	0
	0	NaN	1	0	0	0	0	161	161	0	0	66	215	0
	0	NaN	1	0	0	0	0	86	86	0	0	139	936	0
	0	NaN	3	0	3.020833	0	-27.17458	29	29	0	1	184	809	0
	0	NaN	2	0	95.54166	0	21.41236	26	26	0	1	168	2405	0
	0	NaN	1	0	0	0	0	59	59	0	0	15	93	0
	0	NaN	1	0	0	0	0	81	81	0	0	116	605	0
	0	NaN	1	0	0	0	0	34	34	0	0	17	58	0
	0	NaN	2	0	.625	0	-1.901538	2	2	0	1	11	23	0
	0	NaN	1	0	0	0	0	1	1	0	0	164	615	0
	0	NaN	2	0	58.125	0	-75.99726	105	105	0	1	140	570	0
	0	NaN	2	0	1.333333	0	-3.355912	4	4	0	1	124	633	0
	0	NaN	1	0	0	0	0	28	28	0	0	59	133	0
	0	NaN	2	0	.7916667	0	-72.84882	73	73	0	1	161	2036	0
	0	NaN	1	0	0	0	0	52	52	0	0	97	169	0
	0	NaN	1	0	0	0	0	128	128	0	0	23	236	0
	0	NaN	1	0	0	0	0	178	178	0	0	110	718	0
	0	NaN	1	0	0	0	0	11	11	0	0	-1	321	0
	0	NaN	2	0	3	0	.3226167	1	1	0	1	2	8	0
	0	NaN	2	0	62.08333	0	18.59988	12	12	0	1	152	862	0
	0	NaN	2	0	.9166667	0	-131.6266	132	132	0	1	148	1828	0
	0	NaN	3	0	17.89583	0	-131.198	143	143	0	1	162	1688	0
	0	NaN	1	0	0	0	0	92	92	0	0	35	270	0
	0	NaN	2	0	45.125	0	-23.38628	45	45	0	1	165	633	0
	0	NaN	2	0	24.16667	0	-99.83424	111	111	0	1	155	17600	0
	0	NaN	1	0	0	0	0	14	14	0	0	9	191	0
	0	NaN	1	0	0	0	0	111	111	0	0	13	64	0
	0	NaN	1	0	0	0	0	28	28	0	0	10	41	0
	0	NaN	1	0	0	0	0	41	41	0	0	13	45	0
	0	NaN	1	0	0	0	0	47	47	0	0	42	68	0
	0	NaN	1	0	0	0	0	119	119	0	0	42	142	0
	0	NaN	1	0	0	0	0	167	167	0	0	164	1763	0
	1	3	49	45.125	2.584201	-58.93105	1.808742	0	0	1	1	158	1314	1
	0	NaN	1	0	0	0	0	42	42	0	0	81	832	0
	0	NaN	2	0	23.04167	0	-71.04435	82	82	0	1	157	522	0
	0	NaN	1	0	0	0	0	98	98	0	0	171	1651	0
	0	NaN	1	0	0	0	0	40	40	0	0	113	304	0
	0	NaN	1	0	0	0	0	121	121	0	0	166	5063	0
	0	NaN	1	0	0	0	0	75	75	0	0	161	1907	0
	0	NaN	1	0	0	0	0	182	182	0	0	176	1030	0
	0	NaN	1	0	0	0	0	15	15	0	0	34	339	0
	0	NaN	1	0	0	0	0	169	169	0	0	166	1541	0
	0	NaN	1	0	0	0	0	170	170	0	0	1	4	0
	0	NaN	1	0	0	0	0	105	105	0	0	100	305	0
	0	NaN	1	0	0	0	0	94	94	0	0	101	110	0
	0	NaN	1	0	0	0	0	10	10	0	0	120	693	0
	0	NaN	3	0	3.041667	0	-68.52919	70	70	0	1	49	749	0
	1	1	5	0	10.75	0	-60.6282	69	69	0	1	129	349	0
	1	1	13	0	4.121528	0	-6.071913	9	9	0	1	131	659	0
	0	NaN	1	0	0	0	0	10	10	0	0	187	174	0
	0	NaN	2	0	8.125	0	-81.31595	85	85	0	1	113	1146	0
	0	NaN	2	0	11.875	0	-90.73293	96	96	0	1	180	595	0
	0	NaN	1	0	0	0	0	123	123	0	0	144	517	0
	0	NaN	1	0	0	0	0	7	7	0	0	23	61	0
	0	NaN	1	0	0	0	0	4	4	0	0	10	77	0
	0	NaN	1	0	0	0	0	180	180	0	0	178	644	0
	0	NaN	1	0	0	0	0	57	57	0	0	127	486	0
	0	NaN	1	0	0	0	0	0	0	0	0	13	40	0
	0	NaN	1	0	0	0	0	11	11	0	0	124	308	0
	0	NaN	1	0	0	0	0	119	119	0	0	74	210	0
	0	NaN	1	0	0	0	0	102	102	0	0	187	1676	0
	0	NaN	1	0	0	0	0	134	134	0	0	65	855	0
	0	NaN	2	0	4.208333	0	-5.761538	7	7	0	1	31	145	0
	0	NaN	1	0	0	0	0	52	52	0	0	171	1307	0
	0	NaN	1	0	0	0	0	29	29	0	0	163	635	0
	0	NaN	1	0	0	0	0	6	6	0	0	34	120	0
	0	NaN	14	0	3.099359	0	-12.33176	15	15	0	1	175	914	0
	0	NaN	2	0	78.04166	0	3.886067	35	35	0	1	50	214	0
	0	NaN	2	0	30.5	0	-108.691	123	123	0	1	90	550	0
	0	NaN	1	0	0	0	0	13	13	0	0	23	61	0
	0	NaN	2	0	1.083333	0	-32.62146	33	33	0	1	61	708	0
	1	1	1	0	0	0	0	82	82	0	0	91	310	0
	0	NaN	1	0	0	0	0	43	43	0	0	56	487	0
